OrderID;Date;CustomerID;Product;Category;Quantity;UnitPrice;Total;PaymentMethod;Country
1360;2023-09-28 00:00:00;C5657;Cadira oficina;Oficina;3;138,27;414,81;Transferència;França
1361;2023-07-09 00:00:00;C6068;Portàtil;Electrònica;3;1241,96;3725,88;PayPal;Espanya
1362;2023-09-13 00:00:00;C2907;Portàtil;Electrònica;5;1008,79;5043,95;Targeta;Alemanya
1363;2023-02-03 00:00:00;C5174;Cadira oficina;Oficina;1;190,62;190,62;Transferència;Països Baixos
1364;2023-12-15 00:00:00;C8265;Auriculars;Accessoris;1;84,29;84,29;PayPal;Països Baixos
1365;2023-07-11 00:00:00;C5645;USB;Accessoris;5;12,54;62,7;PayPal;Alemanya
1366;2023-11-06 00:00:00;C5435;Portàtil;Electrònica;3;844,19;2532,57;Transferència;Itàlia
1367;2023-01-22 00:00:00;C8951;Tablet;Electrònica;5;466,64;2333,2;PayPal;França
1368;2023-09-30 00:00:00;C9633;Cadira oficina;Oficina;1;264,78;264,78;Targeta;Països Baixos
1369;2023-03-26 00:00:00;C7054;USB;Accessoris;4;7,07;28,28;Targeta;Portugal
1370;2023-11-21 00:00:00;C8236;Tablet;Electrònica;1;390,64;390,64;Targeta;Espanya
1371;2023-04-15 00:00:00;C7852;Ratolí;Accessoris;3;74,45;223,35;Targeta;Espanya
1372;2023-09-22 00:00:00;C9042;Monitor;Electrònica;2;531,04;1062,08;PayPal;Alemanya
1373;2023-06-06 00:00:00;C3925;Teclat;Accessoris;2;111,08;222,16;PayPal;Espanya
1374;2023-04-07 00:00:00;C1512;Cadira oficina;Oficina;1;270,29;270,29;Targeta;Espanya
1375;2023-05-05 00:00:00;C4153;Portàtil;Electrònica;4;883,4;3533,6;Targeta;Països Baixos
1376;2023-02-01 00:00:00;C2128;Impressora;Oficina;3;75,55;226,65;Transferència;França
1377;2023-03-11 00:00:00;C3365;Tablet;Electrònica;4;712,03;2848,12;PayPal;Portugal
1378;2023-12-28 00:00:00;C5567;Ratolí;Accessoris;2;26,29;52,58;Targeta;Portugal
1379;2023-01-18 00:00:00;C3741;Mòbil;Electrònica;5;238,96;1194,8;Transferència;Itàlia
1380;2023-06-20 00:00:00;C1294;Cadira oficina;Oficina;5;141,9;709,5;PayPal;França
1381;2023-03-20 00:00:00;C7801;USB;Accessoris;1;41,68;41,68;PayPal;Portugal
1382;2023-10-13 00:00:00;C3809;Portàtil;Electrònica;3;1406,22;4218,66;PayPal;Espanya
1383;2023-11-19 00:00:00;C3118;Ratolí;Accessoris;4;47,45;189,8;PayPal;Portugal
1384;2023-09-20 00:00:00;C5565;Mòbil;Electrònica;2;683,23;1366,46;PayPal;Itàlia
1385;2023-11-01 00:00:00;C9243;USB;Accessoris;4;40,21;160,84;Targeta;Portugal
1386;2023-11-30 00:00:00;C3568;Tablet;Electrònica;5;797,19;3985,95;Transferència;Itàlia
1387;2023-10-25 00:00:00;C8602;Cadira oficina;Oficina;4;61,68;246,72;Targeta;Països Baixos
1388;2023-11-24 00:00:00;C1240;Cadira oficina;Oficina;4;89,25;357;Transferència;Alemanya
1389;2023-11-15 00:00:00;C4768;Portàtil;Electrònica;3;895,91;2687,73;PayPal;Espanya
1390;2023-03-03 00:00:00;C7429;Mòbil;Electrònica;3;491,36;1474,08;PayPal;Portugal
1391;2023-07-31 00:00:00;C3173;Ratolí;Accessoris;3;40,71;122,13;PayPal;Països Baixos
1392;2023-02-11 00:00:00;C3657;Cadira oficina;Oficina;1;178,31;178,31;PayPal;Portugal
1393;2023-09-04 00:00:00;C9313;Ratolí;Accessoris;2;68,8;137,6;PayPal;Alemanya
1394;2023-07-26 00:00:00;C2133;Tablet;Electrònica;1;373,55;373,55;Transferència;Itàlia
1395;2023-02-25 00:00:00;C2910;Portàtil;Electrònica;3;1441,07;4323,21;Targeta;Espanya
1396;2023-10-18 00:00:00;C2916;Teclat;Accessoris;4;28;112;Transferència;Portugal
1397;2023-07-17 00:00:00;C7464;Mòbil;Electrònica;5;242,74;1213,7;Transferència;Alemanya
1398;2023-10-04 00:00:00;C9683;Impressora;Oficina;3;384,41;1153,23;Targeta;Itàlia
1399;2023-12-02 00:00:00;C1585;USB;Accessoris;2;24,8;49,6;Targeta;Alemanya
1400;2023-07-06 00:00:00;C1534;Mòbil;Electrònica;1;702,47;702,47;Targeta;Portugal
1401;2023-11-23 00:00:00;C3155;Auriculars;Accessoris;5;196,54;982,7;Transferència;Alemanya
1402;2023-07-25 00:00:00;C9518;Tablet;Electrònica;5;366,73;1833,65;PayPal;Itàlia
1403;2023-01-10 00:00:00;C9316;Impressora;Oficina;2;257,28;514,56;Transferència;Alemanya
1404;2023-11-22 00:00:00;C6269;Impressora;Oficina;4;206,52;826,08;PayPal;França
1405;2023-05-09 00:00:00;C1437;Mòbil;Electrònica;4;939,47;3757,88;Targeta;Itàlia
1406;2023-07-17 00:00:00;C9081;USB;Accessoris;2;10,32;20,64;Transferència;Alemanya
1407;2023-10-06 00:00:00;C7678;Monitor;Electrònica;1;210,25;210,25;Transferència;Països Baixos
1408;2023-01-27 00:00:00;C7937;Ratolí;Accessoris;4;29,18;116,72;Targeta;Itàlia
1409;2023-04-19 00:00:00;C9758;Impressora;Oficina;4;307,15;1228,6;PayPal;Itàlia
1410;2023-03-10 00:00:00;C8996;Auriculars;Accessoris;1;90,6;90,6;PayPal;Itàlia
1411;2023-04-07 00:00:00;C5943;Ratolí;Accessoris;2;45,26;90,52;PayPal;França
1412;2023-06-03 00:00:00;C3460;Auriculars;Accessoris;5;196,63;983,15;Targeta;Alemanya
1413;2023-06-18 00:00:00;C7726;Tablet;Electrònica;1;259,52;259,52;PayPal;Itàlia
1414;2023-02-12 00:00:00;C1616;Teclat;Accessoris;2;108,18;216,36;PayPal;Portugal
1415;2023-08-12 00:00:00;C3565;Auriculars;Accessoris;4;80,26;321,04;PayPal;Països Baixos
1416;2023-08-14 00:00:00;C9861;Portàtil;Electrònica;2;1049,17;2098,34;PayPal;Espanya
1417;2023-07-28 00:00:00;C5078;Impressora;Oficina;4;335,03;1340,12;PayPal;Portugal
1418;2023-02-25 00:00:00;C9911;Portàtil;Electrònica;4;1009,93;4039,72;PayPal;Alemanya
1419;2023-10-11 00:00:00;C6840;USB;Accessoris;3;36,32;108,96;Transferència;Països Baixos
1420;2023-05-10 00:00:00;C5734;USB;Accessoris;3;13,69;41,07;PayPal;Itàlia
1421;2023-09-28 00:00:00;C4672;Cadira oficina;Oficina;5;86,37;431,85;Targeta;Espanya
1422;2023-07-22 00:00:00;C3121;USB;Accessoris;2;35,77;71,54;Targeta;Itàlia
1423;2023-04-27 00:00:00;C4237;Teclat;Accessoris;3;91,16;273,48;PayPal;Països Baixos
1424;2023-05-25 00:00:00;C5823;Ratolí;Accessoris;1;24,15;24,15;PayPal;Alemanya
1425;2023-12-18 00:00:00;C1888;Monitor;Electrònica;2;555,41;1110,82;Targeta;Països Baixos
1426;2023-11-20 00:00:00;C5212;Portàtil;Electrònica;1;971,89;971,89;Transferència;Alemanya
1427;2023-07-22 00:00:00;C2364;Monitor;Electrònica;2;385,2;770,4;Targeta;Portugal
1428;2023-06-01 00:00:00;C9777;Portàtil;Electrònica;5;1182,67;5913,35;Targeta;Espanya
1429;2023-02-11 00:00:00;C1495;Auriculars;Accessoris;2;116,22;232,44;PayPal;Espanya
1430;2023-03-23 00:00:00;C2552;Ratolí;Accessoris;5;31,1;155,5;PayPal;Itàlia
1431;2023-06-06 00:00:00;C9926;Ratolí;Accessoris;1;36,05;36,05;PayPal;Portugal
1432;2023-02-16 00:00:00;C7250;Mòbil;Electrònica;3;203,84;611,52;Transferència;Alemanya
1433;2023-03-20 00:00:00;C1154;Monitor;Electrònica;5;127,26;636,3;PayPal;França
1434;2023-09-04 00:00:00;C5626;Impressora;Oficina;5;212,76;1063,8;PayPal;Portugal
1435;2023-08-05 00:00:00;C1153;Mòbil;Electrònica;2;287,11;574,22;Targeta;Països Baixos
1436;2023-12-04 00:00:00;C6599;Auriculars;Accessoris;1;67,12;67,12;Targeta;Espanya
1437;2023-10-25 00:00:00;C1786;Tablet;Electrònica;2;516,79;1033,58;Transferència;França
1438;2023-03-17 00:00:00;C5272;Auriculars;Accessoris;1;122,41;122,41;PayPal;França
1439;2023-12-29 00:00:00;C8216;Portàtil;Electrònica;3;1018,53;3055,59;PayPal;Països Baixos
1440;2023-07-19 00:00:00;C6427;USB;Accessoris;3;43,18;129,54;Transferència;Itàlia
1441;2023-07-08 00:00:00;C7965;Impressora;Oficina;4;326,95;1307,8;Transferència;Països Baixos
1442;2023-01-25 00:00:00;C8433;Ratolí;Accessoris;1;37,65;37,65;Targeta;Països Baixos
1443;2023-07-19 00:00:00;C4228;Portàtil;Electrònica;2;843,75;1687,5;Transferència;Espanya
1444;2023-12-02 00:00:00;C3713;USB;Accessoris;4;25,89;103,56;Transferència;Alemanya
1445;2023-01-26 00:00:00;C4192;Mòbil;Electrònica;1;404,06;404,06;Transferència;França
1446;2023-03-09 00:00:00;C3506;Teclat;Accessoris;3;65,67;197,01;Targeta;Portugal
1447;2023-10-13 00:00:00;C6680;Tablet;Electrònica;4;609,86;2439,44;Targeta;Espanya
1448;2023-09-26 00:00:00;C4661;Cadira oficina;Oficina;4;275,51;1102,04;Targeta;Alemanya
1449;2023-08-24 00:00:00;C8067;Impressora;Oficina;2;138,26;276,52;PayPal;Portugal
1450;2023-08-22 00:00:00;C2480;Mòbil;Electrònica;2;628,76;1257,52;Transferència;Països Baixos
1451;2023-10-06 00:00:00;C7447;Teclat;Accessoris;5;52,59;262,95;Transferència;Alemanya
1452;2023-10-03 00:00:00;C6818;Cadira oficina;Oficina;4;192,16;768,64;Transferència;Itàlia
1453;2023-10-23 00:00:00;C8489;Monitor;Electrònica;4;569,36;2277,44;Targeta;Alemanya
1454;2023-06-11 00:00:00;C2532;Ratolí;Accessoris;3;69,89;209,67;PayPal;Portugal
1455;2023-07-11 00:00:00;C1277;Cadira oficina;Oficina;5;183,76;918,8;Transferència;Països Baixos
1456;2023-05-03 00:00:00;C6365;Teclat;Accessoris;4;26,36;105,44;PayPal;Portugal
1457;2023-03-12 00:00:00;C5575;Teclat;Accessoris;3;77,72;233,16;Transferència;Alemanya
1458;2023-06-04 00:00:00;C7500;Teclat;Accessoris;4;104,73;418,92;Targeta;Itàlia
1459;2023-03-10 00:00:00;C7666;Teclat;Accessoris;3;96,56;289,68;Transferència;Espanya
1460;2023-03-10 00:00:00;C1534;Tablet;Electrònica;3;355,59;1066,77;PayPal;Alemanya
1461;2023-09-28 00:00:00;C7085;Auriculars;Accessoris;1;162,02;162,02;PayPal;França
1462;2023-11-24 00:00:00;C2172;Portàtil;Electrònica;5;948,22;4741,1;Targeta;França
1463;2023-02-04 00:00:00;C5726;Teclat;Accessoris;2;102,84;205,68;PayPal;Alemanya
1464;2023-05-20 00:00:00;C1363;Tablet;Electrònica;2;864,84;1729,68;PayPal;Països Baixos
1465;2023-06-18 00:00:00;C7665;Monitor;Electrònica;2;146,36;292,72;Targeta;Itàlia
1466;2023-08-11 00:00:00;C1882;Impressora;Oficina;1;304,13;304,13;Transferència;Països Baixos
1467;2023-12-20 00:00:00;C6204;Ratolí;Accessoris;4;43,76;175,04;Transferència;Espanya
1468;2023-12-04 00:00:00;C3244;Mòbil;Electrònica;4;817,19;3268,76;Transferència;Alemanya
1469;2023-03-22 00:00:00;C9521;Teclat;Accessoris;4;28,03;112,12;Transferència;Alemanya
1470;2023-11-03 00:00:00;C4518;Teclat;Accessoris;5;77,13;385,65;PayPal;França
1471;2023-11-25 00:00:00;C3567;Tablet;Electrònica;4;168,57;674,28;Targeta;Portugal
1472;2023-11-05 00:00:00;C1739;Auriculars;Accessoris;4;70,33;281,32;Targeta;Països Baixos
1473;2023-04-22 00:00:00;C6127;USB;Accessoris;4;13,89;55,56;PayPal;Espanya
1474;2023-09-10 00:00:00;C6645;Mòbil;Electrònica;2;974,42;1948,84;Targeta;Alemanya
1475;2023-12-08 00:00:00;C4732;Monitor;Electrònica;2;528;1056;Targeta;Itàlia
1476;2023-08-04 00:00:00;C7998;Teclat;Accessoris;4;29,37;117,48;Transferència;Itàlia
1477;2023-10-21 00:00:00;C2269;Impressora;Oficina;1;225,83;225,83;PayPal;Itàlia
1478;2023-11-26 00:00:00;C9569;Mòbil;Electrònica;4;1062,49;4249,96;Transferència;Alemanya
1479;2023-08-30 00:00:00;C6682;Monitor;Electrònica;3;124,83;374,49;PayPal;Alemanya
1480;2023-09-05 00:00:00;C1069;Cadira oficina;Oficina;5;80,5;402,5;Transferència;Països Baixos
1481;2023-01-18 00:00:00;C9119;Portàtil;Electrònica;1;1229,93;1229,93;Targeta;Alemanya
1482;2023-12-18 00:00:00;C6935;Tablet;Electrònica;4;712,61;2850,44;PayPal;Espanya
1483;2023-04-20 00:00:00;C2016;Mòbil;Electrònica;2;314,24;628,48;PayPal;Portugal
1484;2023-10-09 00:00:00;C9216;Ratolí;Accessoris;2;63,81;127,62;Targeta;Països Baixos
1485;2023-02-26 00:00:00;C9371;Cadira oficina;Oficina;2;88,61;177,22;PayPal;Portugal
1486;2023-10-14 00:00:00;C3623;Impressora;Oficina;5;198,73;993,65;Targeta;Portugal
1487;2023-08-01 00:00:00;C7401;Tablet;Electrònica;1;560,64;560,64;Transferència;Portugal
1488;2023-08-17 00:00:00;C8393;USB;Accessoris;1;16,81;16,81;PayPal;Portugal
1489;2023-09-03 00:00:00;C5497;USB;Accessoris;3;32,75;98,25;Transferència;Països Baixos
1490;2023-01-30 00:00:00;C1308;Cadira oficina;Oficina;5;139,78;698,9;Targeta;Itàlia
1491;2023-06-26 00:00:00;C1138;Auriculars;Accessoris;4;37,91;151,64;Transferència;Itàlia
1492;2023-06-13 00:00:00;C1942;USB;Accessoris;2;44,09;88,18;Targeta;Itàlia
1493;2023-11-20 00:00:00;C7353;Mòbil;Electrònica;1;484,6;484,6;PayPal;Itàlia
1494;2023-10-06 00:00:00;C4381;Monitor;Electrònica;3;327,82;983,46;Transferència;Espanya
1495;2023-10-07 00:00:00;C1545;Mòbil;Electrònica;4;369,76;1479,04;Transferència;Països Baixos
1496;2023-02-26 00:00:00;C1004;Monitor;Electrònica;2;128,11;256,22;Targeta;Itàlia
1497;2023-12-05 00:00:00;C6378;Teclat;Accessoris;5;32,28;161,4;Transferència;França
1498;2023-07-05 00:00:00;C4326;USB;Accessoris;3;43,34;130,02;Transferència;França
1499;2023-04-18 00:00:00;C5763;Ratolí;Accessoris;3;16,97;50,91;Targeta;Portugal
1500;2023-09-15 00:00:00;C6092;Portàtil;Electrònica;5;1172,98;5864,9;Targeta;Portugal
1501;2023-03-29 00:00:00;C7159;Tablet;Electrònica;2;445,57;891,14;Transferència;Portugal
1502;2023-11-25 00:00:00;C4044;Auriculars;Accessoris;4;26,34;105,36;PayPal;Portugal
1503;2023-11-26 00:00:00;C3892;Cadira oficina;Oficina;3;188,96;566,88;Transferència;Itàlia
1504;2023-05-23 00:00:00;C6481;Auriculars;Accessoris;2;68,88;137,76;PayPal;França
1505;2023-12-21 00:00:00;C9446;Ratolí;Accessoris;4;43,34;173,36;Transferència;Alemanya
1506;2023-12-07 00:00:00;C7154;Teclat;Accessoris;4;80,68;322,72;Targeta;Portugal
1507;2023-05-31 00:00:00;C6972;Monitor;Electrònica;5;447,9;2239,5;Transferència;Espanya
1508;2023-08-07 00:00:00;C3508;Auriculars;Accessoris;5;104,34;521,7;PayPal;Països Baixos
1509;2023-09-12 00:00:00;C5711;Ratolí;Accessoris;5;19,12;95,6;Targeta;Alemanya
1510;2023-12-28 00:00:00;C9075;Mòbil;Electrònica;5;765,42;3827,1;Targeta;Itàlia
1511;2023-08-08 00:00:00;C8688;Impressora;Oficina;1;183,75;183,75;Targeta;Portugal
1512;2023-07-01 00:00:00;C5379;USB;Accessoris;4;29,23;116,92;PayPal;Espanya
1513;2023-08-14 00:00:00;C2868;Ratolí;Accessoris;5;68,07;340,35;PayPal;Espanya
1514;2023-02-27 00:00:00;C3637;Teclat;Accessoris;5;61,75;308,75;Transferència;Països Baixos
1515;2023-06-30 00:00:00;C1544;USB;Accessoris;4;9,47;37,88;PayPal;Portugal
1516;2023-07-19 00:00:00;C4172;Teclat;Accessoris;1;37,59;37,59;Transferència;Espanya
1517;2023-06-20 00:00:00;C7520;Cadira oficina;Oficina;2;283,06;566,12;Targeta;Portugal
1518;2023-08-09 00:00:00;C4666;Ratolí;Accessoris;5;26,49;132,45;Transferència;França
1519;2023-01-04 00:00:00;C4985;Auriculars;Accessoris;2;63,61;127,22;Transferència;França
1520;2023-10-08 00:00:00;C5310;Auriculars;Accessoris;4;28,46;113,84;Transferència;Portugal
1521;2023-04-11 00:00:00;C1572;Monitor;Electrònica;4;288,6;1154,4;Targeta;Espanya
1522;2023-03-04 00:00:00;C9417;Portàtil;Electrònica;3;1395,35;4186,05;PayPal;Itàlia
1523;2023-12-15 00:00:00;C8422;Monitor;Electrònica;4;478,1;1912,4;Targeta;França
1524;2023-06-19 00:00:00;C4407;Portàtil;Electrònica;4;1111,2;4444,8;Transferència;Països Baixos
1525;2023-12-20 00:00:00;C3793;Portàtil;Electrònica;5;840,92;4204,6;PayPal;França
1526;2023-09-30 00:00:00;C3415;Teclat;Accessoris;2;53,78;107,56;Transferència;Països Baixos
1527;2023-06-23 00:00:00;C6289;Portàtil;Electrònica;3;1467,76;4403,28;Targeta;Espanya
1528;2023-02-18 00:00:00;C6565;Tablet;Electrònica;2;655,53;1311,06;Targeta;Països Baixos
1529;2023-02-28 00:00:00;C1835;Tablet;Electrònica;4;648,55;2594,2;PayPal;Itàlia
1530;2023-02-18 00:00:00;C5567;Tablet;Electrònica;2;528,48;1056,96;Targeta;Països Baixos
1531;2023-10-26 00:00:00;C5022;Mòbil;Electrònica;3;331,06;993,18;PayPal;Espanya
1532;2023-03-21 00:00:00;C6580;Impressora;Oficina;4;368,48;1473,92;PayPal;Espanya
1533;2023-07-14 00:00:00;C7997;Monitor;Electrònica;4;532,18;2128,72;Transferència;Països Baixos
1534;2023-05-04 00:00:00;C7960;USB;Accessoris;2;43,86;87,72;PayPal;Països Baixos
1535;2023-11-08 00:00:00;C7851;USB;Accessoris;5;10;50;Transferència;Portugal
1536;2023-12-09 00:00:00;C4317;Mòbil;Electrònica;2;1077,75;2155,5;PayPal;França
1537;2023-01-16 00:00:00;C1164;Cadira oficina;Oficina;4;193,85;775,4;Targeta;Portugal
1538;2023-02-06 00:00:00;C5428;Impressora;Oficina;1;190,59;190,59;Targeta;Portugal
1539;2023-07-25 00:00:00;C5157;Monitor;Electrònica;5;425,42;2127,1;Transferència;Espanya
1540;2023-11-04 00:00:00;C9210;Tablet;Electrònica;4;534,89;2139,56;Targeta;Alemanya
1541;2023-04-27 00:00:00;C1579;Auriculars;Accessoris;1;104,89;104,89;Targeta;Alemanya
1542;2023-11-21 00:00:00;C5150;USB;Accessoris;2;21,91;43,82;PayPal;Països Baixos
1543;2023-10-24 00:00:00;C1452;Mòbil;Electrònica;2;1188,12;2376,24;PayPal;Portugal
1544;2023-12-24 00:00:00;C9154;Cadira oficina;Oficina;2;168,06;336,12;PayPal;Portugal
1545;2023-07-12 00:00:00;C7747;Ratolí;Accessoris;3;78,86;236,58;Transferència;Itàlia
1546;2023-01-30 00:00:00;C8892;Cadira oficina;Oficina;5;290,74;1453,7;Transferència;Itàlia
1547;2023-03-10 00:00:00;C4129;Tablet;Electrònica;1;209,41;209,41;PayPal;Itàlia
1548;2023-10-23 00:00:00;C8338;Portàtil;Electrònica;4;894,1;3576,4;Transferència;Països Baixos
1549;2023-11-02 00:00:00;C6111;Portàtil;Electrònica;4;818,97;3275,88;Transferència;França
1550;2023-02-12 00:00:00;C5016;Teclat;Accessoris;5;108,8;544;Transferència;Portugal
1551;2023-09-23 00:00:00;C7238;Teclat;Accessoris;4;118,6;474,4;Transferència;França
1552;2023-03-12 00:00:00;C5025;USB;Accessoris;1;44,93;44,93;Targeta;Alemanya
1553;2023-05-07 00:00:00;C5175;Mòbil;Electrònica;4;687,41;2749,64;Targeta;França
1554;2023-07-01 00:00:00;C9347;Cadira oficina;Oficina;4;290,89;1163,56;Transferència;Itàlia
1555;2023-01-18 00:00:00;C6724;USB;Accessoris;5;16,82;84,1;Transferència;Alemanya
1556;2023-07-12 00:00:00;C2410;Mòbil;Electrònica;1;1023,65;1023,65;Transferència;Espanya
1557;2023-08-21 00:00:00;C1551;Mòbil;Electrònica;3;1020,59;3061,77;Targeta;Espanya
1558;2023-02-24 00:00:00;C7099;Portàtil;Electrònica;5;908,16;4540,8;Targeta;Alemanya
1559;2023-12-20 00:00:00;C5052;Teclat;Accessoris;5;48,23;241,15;Transferència;Espanya
1560;2023-03-28 00:00:00;C3248;Tablet;Electrònica;3;504,17;1512,51;Targeta;Països Baixos
1561;2023-10-02 00:00:00;C7354;Portàtil;Electrònica;2;804,33;1608,66;PayPal;Espanya
1562;2023-02-11 00:00:00;C1314;Impressora;Oficina;2;287,9;575,8;Transferència;França
1563;2023-10-10 00:00:00;C9449;Monitor;Electrònica;1;368,77;368,77;Targeta;Països Baixos
1564;2023-01-19 00:00:00;C6585;Tablet;Electrònica;4;487,46;1949,84;Targeta;Països Baixos
1565;2023-03-22 00:00:00;C6670;Mòbil;Electrònica;3;487,51;1462,53;Targeta;Espanya
1566;2023-07-16 00:00:00;C8837;Portàtil;Electrònica;5;1083,95;5419,75;Targeta;Itàlia
1567;2023-07-15 00:00:00;C9498;Impressora;Oficina;5;224,42;1122,1;Targeta;Portugal
1568;2023-05-26 00:00:00;C6176;USB;Accessoris;5;9,67;48,35;PayPal;Alemanya
1569;2023-01-17 00:00:00;C5893;Impressora;Oficina;2;283,8;567,6;PayPal;Portugal
1570;2023-10-06 00:00:00;C9400;Impressora;Oficina;3;320,25;960,75;Targeta;Alemanya
1571;2023-09-22 00:00:00;C1919;USB;Accessoris;4;45,31;181,24;PayPal;Itàlia
1572;2023-08-02 00:00:00;C8378;Impressora;Oficina;3;167,55;502,65;Targeta;Itàlia
1573;2023-11-17 00:00:00;C3772;Cadira oficina;Oficina;4;141,12;564,48;PayPal;Alemanya
1574;2023-01-10 00:00:00;C2070;Teclat;Accessoris;1;38,56;38,56;Transferència;Països Baixos
1575;2023-12-08 00:00:00;C8194;USB;Accessoris;4;11,46;45,84;Targeta;Portugal
1576;2023-06-16 00:00:00;C1988;Monitor;Electrònica;3;453,48;1360,44;Transferència;Itàlia
1577;2023-11-23 00:00:00;C6027;USB;Accessoris;2;15,99;31,98;PayPal;Països Baixos
1578;2023-07-20 00:00:00;C8367;Impressora;Oficina;3;82,36;247,08;PayPal;Alemanya
1579;2023-03-23 00:00:00;C3436;Teclat;Accessoris;3;116,51;349,53;PayPal;Itàlia
1580;2023-06-16 00:00:00;C4539;Auriculars;Accessoris;4;112,51;450,04;PayPal;França
1581;2023-07-23 00:00:00;C3241;Mòbil;Electrònica;4;522,99;2091,96;PayPal;Itàlia
1582;2023-06-15 00:00:00;C4382;Ratolí;Accessoris;4;46,83;187,32;PayPal;Itàlia
1583;2023-01-01 00:00:00;C6816;Monitor;Electrònica;1;124,65;124,65;PayPal;Alemanya
1584;2023-05-13 00:00:00;C6739;Monitor;Electrònica;2;123,96;247,92;Targeta;Itàlia
1585;2023-12-25 00:00:00;C7606;Cadira oficina;Oficina;4;106,14;424,56;Targeta;Itàlia
1586;2023-01-17 00:00:00;C6315;Cadira oficina;Oficina;2;198,37;396,74;Targeta;Alemanya
1587;2023-09-09 00:00:00;C3042;Impressora;Oficina;1;191,79;191,79;PayPal;Espanya
1588;2023-07-17 00:00:00;C4557;Monitor;Electrònica;2;144,29;288,58;Targeta;Països Baixos
1589;2023-02-13 00:00:00;C2101;Monitor;Electrònica;3;593,24;1779,72;Targeta;Alemanya
1590;2023-01-03 00:00:00;C3261;Ratolí;Accessoris;5;67,04;335,2;Transferència;Portugal
1591;2023-03-08 00:00:00;C1508;Monitor;Electrònica;3;438,57;1315,71;Transferència;Espanya
1592;2023-01-07 00:00:00;C6495;Auriculars;Accessoris;1;55,84;55,84;PayPal;Itàlia
1593;2023-08-19 00:00:00;C7743;Teclat;Accessoris;2;107,16;214,32;Transferència;Portugal
1594;2023-11-21 00:00:00;C4557;Teclat;Accessoris;3;40,07;120,21;Targeta;Espanya
1595;2023-09-16 00:00:00;C8160;Ratolí;Accessoris;3;78,35;235,05;Transferència;França
1596;2023-02-25 00:00:00;C7763;USB;Accessoris;3;18,65;55,95;Targeta;Itàlia
1597;2023-11-20 00:00:00;C1845;Portàtil;Electrònica;5;1102,56;5512,8;Transferència;Itàlia
1598;2023-08-20 00:00:00;C6360;Cadira oficina;Oficina;1;63,02;63,02;Targeta;Alemanya
1599;2023-09-15 00:00:00;C4832;Ratolí;Accessoris;1;14,26;14,26;PayPal;França
1600;2023-11-04 00:00:00;C3581;Monitor;Electrònica;2;488,86;977,72;Transferència;Espanya
1601;2023-08-15 00:00:00;C3443;Cadira oficina;Oficina;3;132,98;398,94;PayPal;Itàlia
1602;2023-04-13 00:00:00;C2036;Tablet;Electrònica;4;695,26;2781,04;PayPal;Alemanya
1603;2023-09-25 00:00:00;C2548;Portàtil;Electrònica;5;957,61;4788,05;Targeta;Espanya
1604;2023-02-26 00:00:00;C7183;Auriculars;Accessoris;1;184,72;184,72;PayPal;Itàlia
1605;2023-02-04 00:00:00;C5354;Mòbil;Electrònica;5;631,21;3156,05;Transferència;França
1606;2023-01-11 00:00:00;C3886;Teclat;Accessoris;2;42,37;84,74;Targeta;Països Baixos
1607;2023-12-28 00:00:00;C6235;USB;Accessoris;2;12,84;25,68;Targeta;Portugal
1608;2023-08-25 00:00:00;C5934;USB;Accessoris;3;28,34;85,02;PayPal;França
1609;2023-01-20 00:00:00;C3785;Teclat;Accessoris;1;46,13;46,13;PayPal;Portugal
1610;2023-07-18 00:00:00;C2574;USB;Accessoris;1;16,61;16,61;Targeta;França
1611;2023-11-22 00:00:00;C9060;Ratolí;Accessoris;3;74,94;224,82;Targeta;Països Baixos
1612;2023-08-02 00:00:00;C2875;Ratolí;Accessoris;2;31,29;62,58;PayPal;Països Baixos
1613;2023-12-15 00:00:00;C9240;Portàtil;Electrònica;4;879,78;3519,12;PayPal;Països Baixos
1614;2023-08-27 00:00:00;C3833;Mòbil;Electrònica;2;846,41;1692,82;PayPal;Itàlia
1615;2023-10-20 00:00:00;C8645;Tablet;Electrònica;5;629,22;3146,1;PayPal;Alemanya
1616;2023-03-20 00:00:00;C5777;Teclat;Accessoris;2;67,41;134,82;PayPal;Portugal
1617;2023-03-23 00:00:00;C9278;Portàtil;Electrònica;4;1102,41;4409,64;Transferència;Espanya
1618;2023-04-08 00:00:00;C2932;Teclat;Accessoris;3;32,15;96,45;Transferència;França
1619;2023-11-21 00:00:00;C4446;USB;Accessoris;3;26,03;78,09;Transferència;Itàlia
1620;2023-05-28 00:00:00;C8959;Cadira oficina;Oficina;5;164,56;822,8;Transferència;Portugal
1621;2023-05-08 00:00:00;C1564;Portàtil;Electrònica;2;1250,17;2500,34;PayPal;Alemanya
1622;2023-08-14 00:00:00;C4636;Impressora;Oficina;5;96,74;483,7;Transferència;Alemanya
1623;2023-02-17 00:00:00;C1350;Cadira oficina;Oficina;2;260,39;520,78;Targeta;Itàlia
1624;2023-07-01 00:00:00;C5732;USB;Accessoris;5;30,75;153,75;Targeta;Països Baixos
1625;2023-01-03 00:00:00;C7207;Tablet;Electrònica;4;277,95;1111,8;PayPal;França
1626;2023-04-07 00:00:00;C2893;Cadira oficina;Oficina;3;204,69;614,07;Targeta;Itàlia
1627;2023-01-21 00:00:00;C8718;Cadira oficina;Oficina;3;227,21;681,63;PayPal;Itàlia
